id,microcosm_id,microcosm_random_id,sp,pfg,dom_status,organ,sp_combo,pfg_combo,sp_richness,pfg_number,litter_bag_id,harvest_date,soil_mass,im,im_microcosm,fm,fm_microcosm,ml,ml_microcosm,filter_1,notes
1,1,164,ave,gc3,w,leaf,ave,gc3,1,1,1,13/01/2020,60.0159,0.5031,0.5031,0.2369,0.2369,52.91194594,52.91194594,1,NA
2,2,139,ave,gc3,w,leaf,ave,gc3,1,1,3,10/01/2020,60.0015,0.4932,0.4932,0.1922,0.1922,61.03000811,61.03000811,1,NA
3,3,54,ave,gc3,w,leaf,ave,gc3,1,1,2,08/01/2020,60.0335,0.5055,0.5055,0.2231,0.2231,55.86547972,55.86547972,1,NA
4,4,441,ave,gc3,w,root,ave,gc3,1,1,3,23/01/2020,59.9842,0.5028,0.5028,0.3876,0.3876,22.91169451,22.91169451,1,fm_9/8/2020
5,5,74,ave,gc3,w,root,ave,gc3,1,1,1,08/01/2020,60.0189,0.5029,0.5029,0.2041,0.2041,59.41539073,59.41539073,1,fm_9/7/2020
6,6,362,ave,gc3,w,root,ave,gc3,1,1,2,21/01/2020,59.9786,0.5055,0.5055,0.3384,0.3384,33.05637982,33.05637982,1,fm_9/7/2020
7,7,280,hel,forb,w,leaf,hel,forb,1,1,1,16/01/2020,60.0393,0.5088,0.5088,0.3277,0.3277,35.59355346,35.59355346,1,NA
8,8,252,hel,forb,w,leaf,hel,forb,1,1,1,15/01/2020,60.0351,0.5059,0.5059,0.2485,0.2485,50.87962048,50.87962048,1,NA
9,9,47,hel,forb,w,leaf,hel,forb,1,1,1,08/01/2020,60.0257,0.5056,0.5056,0.2966,0.2966,41.33702532,41.33702532,1,NA
10,10,427,hel,forb,w,root,hel,forb,1,1,1,23/01/2020,59.9908,0.4956,0.4956,0.3351,0.3351,32.38498789,32.38498789,1,fm_9/8/2020
11,11,6,hel,forb,w,root,hel,forb,1,1,2,08/01/2020,59.9912,0.5087,0.5087,0.232,0.232,54.39355219,54.39355219,1,fm_9/7/2020
12,12,380,hel,forb,w,root,hel,forb,1,1,3,21/01/2020,60.0141,0.5011,0.5011,0.3878,0.3878,22.61025743,22.61025743,1,fm_9/8/2020
13,13,378,vic,legume,w,leaf,vic,legume,1,1,1,21/01/2020,59.9949,0.5055,0.5055,0.3059,0.3059,39.48565776,39.48565776,1,NA
14,14,103,vic,legume,w,leaf,vic,legume,1,1,3,10/01/2020,59.9853,0.4975,0.4975,0.2461,0.2461,50.53266332,50.53266332,1,NA
15,15,122,vic,legume,w,leaf,vic,legume,1,1,2,10/01/2020,60.0006,0.5044,0.5044,0.2055,0.2055,59.25852498,59.25852498,1,NA
16,16,392,vic,legume,w,root,vic,legume,1,1,3,22/01/2020,60.0235,0.5063,0.5063,0.3721,0.3721,26.5060241,26.5060241,1,fm_9/8/2020
17,17,71,vic,legume,w,root,vic,legume,1,1,2,08/01/2020,60.0506,0.5057,0.5057,0.324,0.324,35.93039351,35.93039351,1,fm_9/7/2020
18,18,94,vic,legume,w,root,vic,legume,1,1,1,10/01/2020,59.9975,0.4947,0.4947,0.2006,0.2006,59.45017182,59.45017182,1,fm_9/7/2020
19,19,462,sol,forb,w,leaf,sol,forb,1,1,2,24/01/2020,59.9976,0.5008,0.5008,0.3601,0.3601,28.09504792,28.09504792,1,NA
20,20,39,sol,forb,w,leaf,sol,forb,1,1,1,08/01/2020,60.0263,0.4995,0.4995,0.2475,0.2475,50.45045045,50.45045045,1,NA
21,21,282,sol,forb,w,leaf,sol,forb,1,1,3,16/01/2020,59.9361,0.4947,0.4947,0.3258,0.3258,34.14190418,34.14190418,1,NA
22,22,125,sol,forb,w,root,sol,forb,1,1,1,10/01/2020,60.0232,0.5012,0.5012,0.2532,0.2532,49.48124501,49.48124501,1,fm_9/7/2020
23,23,203,sol,forb,w,root,sol,forb,1,1,3,14/01/2020,59.9845,0.4949,0.4949,0.2952,0.2952,40.35158618,40.35158618,1,fm_9/7/2020
24,24,305,sol,forb,w,root,sol,forb,1,1,2,17/01/2020,60.0222,0.4961,0.4961,0.2328,0.2328,53.07397702,53.07397702,1,fm_9/8/2020
25,25,383,sor,gc4,w,leaf,sor,gc4,1,1,2,21/01/2020,59.9881,0.4937,0.4937,0.3211,0.3211,34.96050233,34.96050233,1,NA
26,26,5,sor,gc4,w,leaf,sor,gc4,1,1,1,08/01/2020,59.9879,0.5002,0.5002,0.3555,0.3555,28.92842863,28.92842863,1,NA
27,27,326,sor,gc4,w,leaf,sor,gc4,1,1,3,20/01/2020,60.0028,0.5015,0.5015,0.3598,0.3598,28.2552343,28.2552343,1,NA
28,28,329,sor,gc4,w,root,sor,gc4,1,1,3,20/01/2020,59.9962,0.5026,0.5026,0.368,0.368,26.78074015,26.78074015,1,fm_9/8/2020
29,29,183,sor,gc4,w,root,sor,gc4,1,1,2,13/01/2020,60.0345,0.5018,0.5018,0.4304,0.4304,14.2287764,14.2287764,1,fm_9/8/2020
30,30,367,sor,gc4,w,root,sor,gc4,1,1,1,21/01/2020,59.9775,0.4959,0.4959,0.3634,0.3634,26.71909659,26.71909659,1,fm_9/8/2020
31,31,393,tri,gc3,w,leaf,tri,gc3,1,1,3,22/01/2020,59.9938,0.4974,0.4974,0.2303,0.2303,53.69923603,53.69923603,1,NA
32,32,406,tri,gc3,w,leaf,tri,gc3,1,1,1,22/01/2020,60.0135,0.4956,0.4956,0.1992,0.1992,59.8062954,59.8062954,1,NA
33,33,159,tri,gc3,w,leaf,tri,gc3,1,1,2,10/01/2020,59.9595,0.5051,0.5051,0.1814,0.1814,64.08631954,64.08631954,1,NA
34,34,352,tri,gc3,w,root,tri,gc3,1,1,2,21/01/2020,59.9992,0.4975,0.4975,0.435,0.435,12.56281407,12.56281407,1,fm_9/8/2020
35,35,149,tri,gc3,w,root,tri,gc3,1,1,1,10/01/2020,60.0416,0.4999,0.4999,0.3154,0.3154,36.90738148,36.90738148,1,fm_9/7/2020
36,36,84,tri,gc3,w,root,tri,gc3,1,1,3,08/01/2020,59.9911,0.497,0.497,0.3151,0.3151,36.59959759,36.59959759,1,fm_9/8/2020
37,37,386,pis,legume,w,leaf,pis,legume,1,1,2,22/01/2020,60.0301,0.5011,0.5011,0.2201,0.2201,56.07663141,56.07663141,1,NA
38,38,142,pis,legume,w,leaf,pis,legume,1,1,3,10/01/2020,59.9408,0.4926,0.4926,0.2187,0.2187,55.60292326,55.60292326,1,NA
39,39,169,pis,legume,w,leaf,pis,legume,1,1,1,13/01/2020,59.9809,0.5018,0.5018,0.2111,0.2111,57.93144679,57.93144679,1,NA
40,40,202,pis,legume,w,root,pis,legume,1,1,2,14/01/2020,60.0009,0.5066,0.5066,0.2475,0.2475,51.14488749,51.14488749,1,fm_9/7/2020
41,41,370,pis,legume,w,root,pis,legume,1,1,3,21/01/2020,59.9807,0.5036,0.5036,0.2742,0.2742,45.55202542,45.55202542,1,fm_9/8/2020
42,42,152,pis,legume,w,root,pis,legume,1,1,1,10/01/2020,59.9895,0.4996,0.4996,0.2751,0.2751,44.93594876,44.93594876,1,fm_9/7/2020
43,43,199,zea,gc4,w,leaf,zea,gc4,1,1,3,14/01/2020,59.9666,0.5034,0.5034,0.3977,0.3977,20.99721891,20.99721891,1,NA
44,44,267,zea,gc4,w,leaf,zea,gc4,1,1,1,16/01/2020,60.0372,0.5025,0.5025,0.3332,0.3332,33.69154229,33.69154229,1,NA
45,45,184,zea,gc4,w,leaf,zea,gc4,1,1,2,13/01/2020,60.0177,0.5096,0.5096,0.3951,0.3951,22.46860283,22.46860283,1,NA
46,46,270,zea,gc4,w,root,zea,gc4,1,1,2,16/01/2020,59.9845,0.502,0.502,0.3347,0.3347,33.32669323,33.32669323,1,fm_9/8/2020
47,47,177,zea,gc4,w,root,zea,gc4,1,1,1,13/01/2020,60.0123,0.5044,0.5044,0.3401,0.3401,32.57335448,32.57335448,1,fm_9/7/2020
48,48,334,zea,gc4,w,root,zea,gc4,1,1,3,20/01/2020,60.0409,0.508,0.508,0.4072,0.4072,19.84251969,19.84251969,1,fm_9/7/2020
49,49,127,ave,gc3,c,leaf,ave,gc3,1,1,3,10/01/2020,60.0139,0.5001,0.5001,0.285,0.285,43.01139772,43.01139772,1,NA
50,50,230,ave,gc3,c,leaf,ave,gc3,1,1,1,15/01/2020,59.9839,0.4938,0.4938,0.319,0.319,35.39894694,35.39894694,1,NA
51,51,176,ave,gc3,c,leaf,ave,gc3,1,1,2,13/01/2020,60.0159,0.5077,0.5077,0.2999,0.2999,40.92968288,40.92968288,1,NA
52,52,1,ave,gc3,c,root,ave,gc3,1,1,3,08/01/2020,60.0333,0.5004,0.5004,0.2565,0.2565,48.74100719,48.74100719,1,fm_9/7/2020
53,53,162,ave,gc3,c,root,ave,gc3,1,1,2,13/01/2020,60.0131,0.4986,0.4986,0.1916,0.1916,61.57240273,61.57240273,1,fm_9/7/2020
54,54,271,ave,gc3,c,root,ave,gc3,1,1,1,16/01/2020,59.9911,0.4944,0.4944,0.3551,0.3551,28.17556634,28.17556634,1,fm_9/8/2020
55,55,300,hel,forb,c,leaf,hel,forb,1,1,3,17/01/2020,60.0028,0.5099,0.5099,0.2644,0.2644,48.14669543,48.14669543,1,NA
56,56,72,hel,forb,c,leaf,hel,forb,1,1,2,08/01/2020,59.9583,0.5017,0.5017,0.2889,0.2889,42.41578633,42.41578633,1,NA
57,57,212,hel,forb,c,leaf,hel,forb,1,1,1,14/01/2020,60.0275,0.4963,0.4963,0.3189,0.3189,35.74450937,35.74450937,1,NA
58,58,456,hel,forb,c,root,hel,forb,1,1,2,24/01/2020,60,0.5061,0.5061,0.368,0.368,27.28709741,27.28709741,1,fm_9/8/2020
59,59,116,hel,forb,c,root,hel,forb,1,1,5,10/01/2020,60.0072,0.5075,0.5075,0.3151,0.3151,37.91133005,37.91133005,1,fm_9/7/2020
60,60,141,hel,forb,c,root,hel,forb,1,1,1,10/01/2020,60.0253,0.5048,0.5048,0.2901,0.2901,42.53169572,42.53169572,1,fm_9/7/2020
61,61,264,vic,legume,c,leaf,vic,legume,1,1,1,16/01/2020,60.0431,0.502,0.502,0.1443,0.1443,71.25498008,71.25498008,1,NA
62,62,188,vic,legume,c,leaf,vic,legume,1,1,2,13/01/2020,59.9937,0.4967,0.4967,0.1473,0.1473,70.3442722,70.3442722,1,NA
63,63,114,vic,legume,c,leaf,vic,legume,1,1,3,10/01/2020,60.0096,0.4938,0.4938,0.1997,0.1997,59.55852572,59.55852572,1,NA
64,64,405,vic,legume,c,root,vic,legume,1,1,5,22/01/2020,59.9587,0.5077,0.5077,0.3072,0.3072,39.49182588,39.49182588,1,fm_9/8/2020
65,65,298,vic,legume,c,root,vic,legume,1,1,4,17/01/2020,60.0013,0.4995,0.4995,0.2677,0.2677,46.40640641,46.40640641,1,fm_9/8/2020
66,66,450,vic,legume,c,root,vic,legume,1,1,3,24/01/2020,60.0128,0.4985,0.4985,0.2981,0.2981,40.20060181,40.20060181,1,fm_9/8/2020
67,67,404,sol,forb,c,leaf,sol,forb,1,1,1,22/01/2020,60.0289,0.5078,0.5078,0.2505,0.2505,50.66955494,50.66955494,1,NA
68,68,224,sol,forb,c,leaf,sol,forb,1,1,2,15/01/2020,59.9661,0.4971,0.4971,0.3085,0.3085,37.9400523,37.9400523,1,NA
69,69,276,sol,forb,c,leaf,sol,forb,1,1,3,16/01/2020,59.9699,0.4922,0.4922,0.2744,0.2744,44.25030475,44.25030475,1,NA
70,70,104,sol,forb,c,root,sol,forb,1,1,3,10/01/2020,59.9825,0.5001,0.5001,0.2388,0.2388,52.24955009,52.24955009,1,fm_9/8/2020
71,71,28,sol,forb,c,root,sol,forb,1,1,2,08/01/2020,59.9879,0.5018,0.5018,0.2788,0.2788,44.44001594,44.44001594,1,fm_9/7/2020
72,72,234,sol,forb,c,root,sol,forb,1,1,1,15/01/2020,60.0072,0.4978,0.4978,0.1874,0.1874,62.35435918,62.35435918,1,fm_9/7/2020
73,73,382,sor,gc4,c,leaf,sor,gc4,1,1,2,21/01/2020,60.0079,0.4999,0.4999,0.3663,0.3663,26.72534507,26.72534507,1,NA
74,74,316,sor,gc4,c,leaf,sor,gc4,1,1,3,17/01/2020,60.0366,0.5039,0.5039,0.4455,0.4455,11.58960111,11.58960111,1,NA
75,75,44,sor,gc4,c,leaf,sor,gc4,1,1,1,08/01/2020,60.0112,0.505,0.505,0.3449,0.3449,31.7029703,31.7029703,1,NA
76,76,349,sor,gc4,c,root,sor,gc4,1,1,4,21/01/2020,60.0119,0.499,0.499,0.3944,0.3944,20.96192385,20.96192385,1,fm_9/8/2020
77,77,354,sor,gc4,c,root,sor,gc4,1,1,1,21/01/2020,60.0046,0.4993,0.4993,0.3626,0.3626,27.37832966,27.37832966,1,fm_9/8/2020
78,78,73,sor,gc4,c,root,sor,gc4,1,1,2,08/01/2020,60.0275,0.5003,0.5003,0.3657,0.3657,26.90385769,26.90385769,1,fm_9/7/2020
79,79,153,tri,gc3,c,leaf,tri,gc3,1,1,2,10/01/2020,60.0536,0.5011,0.5011,0.264,0.264,47.31590501,47.31590501,1,NA
80,80,413,tri,gc3,c,leaf,tri,gc3,1,1,1,22/01/2020,59.9551,0.5001,0.5001,0.3243,0.3243,35.15296941,35.15296941,1,NA
81,81,460,tri,gc3,c,leaf,tri,gc3,1,1,3,24/01/2020,60.0234,0.5005,0.5005,0.3034,0.3034,39.38061938,39.38061938,1,NA
82,82,266,tri,gc3,c,root,tri,gc3,1,1,1,16/01/2020,60.0194,0.5096,0.5096,0.356,0.356,30.14128728,30.14128728,1,fm_9/8/2020
83,83,196,tri,gc3,c,root,tri,gc3,1,1,3,14/01/2020,59.9322,0.4969,0.4969,0.3995,0.3995,19.60152948,19.60152948,1,fm_9/8/2020
84,84,397,tri,gc3,c,root,tri,gc3,1,1,2,22/01/2020,60.0053,0.5111,0.5111,0.4112,0.4112,19.54607709,19.54607709,1,fm_9/8/2020
85,85,260,pis,legume,c,leaf,pis,legume,1,1,1,16/01/2020,60.0394,0.4966,0.4966,0.1587,0.1587,68.04269029,68.04269029,1,NA
86,86,284,pis,legume,c,leaf,pis,legume,1,1,2,16/01/2020,59.9801,0.4954,0.4954,0.1973,0.1973,60.17359709,60.17359709,1,NA
87,87,337,pis,legume,c,leaf,pis,legume,1,1,3,20/01/2020,59.9978,0.5059,0.5059,0.2583,0.2583,48.94247875,48.94247875,1,NA
88,88,420,pis,legume,c,root,pis,legume,1,1,2,23/01/2020,59.9639,0.4957,0.4957,0.357,0.357,27.98063345,27.98063345,1,fm_9/8/2020
89,89,138,pis,legume,c,root,pis,legume,1,1,1,10/01/2020,59.9867,0.4927,0.4927,0.3104,0.3104,37.00020296,37.00020296,1,fm_9/7/2020
90,90,421,pis,legume,c,root,pis,legume,1,1,NA,23/01/2020,0,NA,NA,NA,NA,NA,NA,0,NA
91,91,279,zea,gc4,c,leaf,zea,gc4,1,1,2,16/01/2020,59.9943,0.5033,0.5033,0.3153,0.3153,37.35346712,37.35346712,1,NA
92,92,173,zea,gc4,c,leaf,zea,gc4,1,1,1,13/01/2020,59.9994,0.4938,0.4938,0.3257,0.3257,34.04212232,34.04212232,1,NA
93,93,306,zea,gc4,c,leaf,zea,gc4,1,1,3,17/01/2020,60.0208,0.5023,0.5023,0.3258,0.3258,35.13836353,35.13836353,1,NA
94,94,185,zea,gc4,c,root,zea,gc4,1,1,2,13/01/2020,60.0513,0.5072,0.5072,0.426,0.426,16.00946372,16.00946372,1,fm_9/7/2020
95,95,341,zea,gc4,c,root,zea,gc4,1,1,1,20/01/2020,60.0051,0.5,0.5,0.3736,0.3736,25.28,25.28,1,fm_9/7/2020
96,96,438,zea,gc4,c,root,zea,gc4,1,1,3,23/01/2020,59.9852,0.5001,0.5001,0.3559,0.3559,28.83423315,28.83423315,1,fm_9/8/2020
97,97,335,ave,gc3,w,leaf,ave_tri,gc3,2,1,pool,20/01/2020,59.9666,0.2495,0.5016,0.1095,0.1997,56.11222445,60.18740032,1,NA
98,97,335,tri,gc3,w,leaf,ave_tri,gc3,2,1,pool,20/01/2020,59.9666,0.2521,0.5016,0.0902,0.1997,64.2205474,60.18740032,1,NA
99,98,86,ave,gc3,w,leaf,ave_tri,gc3,2,1,pool,08/01/2020,60.0334,0.2509,0.5044,NA,NA,NA,NA,0,NA
100,98,86,tri,gc3,w,leaf,ave_tri,gc3,2,1,pool,08/01/2020,60.0334,0.2535,0.5044,NA,NA,NA,NA,0,NA
101,99,75,ave,gc3,w,leaf,ave_tri,gc3,2,1,pool,08/01/2020,60.0025,0.2487,0.4959,0.108,0.1913,56.57418577,61.42367413,1,NA
102,99,75,tri,gc3,w,leaf,ave_tri,gc3,2,1,pool,08/01/2020,60.0025,0.2472,0.4959,0.0833,0.1913,66.302589,61.42367413,1,NA
103,100,244,ave,gc3,w,root,ave_tri,gc3,2,1,pool,15/01/2020,59.9338,0.2534,0.5007,NA,0.2385,NA,52.36668664,1,fm_9/7/2020
104,100,244,tri,gc3,w,root,ave_tri,gc3,2,1,pool,15/01/2020,59.9338,0.2473,0.5007,NA,0.2385,NA,52.36668664,1,fm_9/7/2020
105,101,178,ave,gc3,w,root,ave_tri,gc3,2,1,pool,13/01/2020,59.9886,0.2486,0.4964,NA,0.3046,NA,38.638195,1,fm_9/8/2020
106,101,178,tri,gc3,w,root,ave_tri,gc3,2,1,pool,13/01/2020,59.9886,0.2478,0.4964,NA,0.3046,NA,38.638195,1,fm_9/8/2020
107,102,453,ave,gc3,w,root,ave_tri,gc3,2,1,pool,24/01/2020,59.9977,0.2502,0.5027,NA,0.3736,NA,25.68132087,1,fm_9/8/2020
108,102,453,tri,gc3,w,root,ave_tri,gc3,2,1,pool,24/01/2020,59.9977,0.2525,0.5027,NA,0.3736,NA,25.68132087,1,fm_9/8/2020
109,103,131,hel,forb,w,leaf,hel_sol,forb,2,1,pool,10/01/2020,60.0061,0.2464,0.4969,0.1983,0.3002,19.5211039,39.58542966,1,NA
110,103,131,sol,forb,w,leaf,hel_sol,forb,2,1,pool,10/01/2020,60.0061,0.2505,0.4969,0.1019,0.3002,59.32135729,39.58542966,1,NA
111,104,455,hel,forb,w,leaf,hel_sol,forb,2,1,pool,24/01/2020,60.0145,0.2473,0.497,0.1439,0.3078,41.8115649,38.06841046,1,NA
112,104,455,sol,forb,w,leaf,hel_sol,forb,2,1,pool,24/01/2020,60.0145,0.2497,0.497,0.1639,0.3078,34.36123348,38.06841046,1,NA
113,105,426,hel,forb,w,leaf,hel_sol,forb,2,1,pool,23/01/2020,59.9464,0.2479,0.4987,0.1141,0.2929,53.97337636,41.26729497,1,NA
114,105,426,sol,forb,w,leaf,hel_sol,forb,2,1,pool,23/01/2020,59.9464,0.2508,0.4987,0.1788,0.2929,28.70813397,41.26729497,1,NA
115,106,208,hel,forb,w,root,hel_sol,forb,2,1,pool,14/01/2020,59.9871,0.247,0.4981,NA,0.3869,NA,22.32483437,1,fm_9/8/2020
116,106,208,sol,forb,w,root,hel_sol,forb,2,1,pool,14/01/2020,59.9871,0.2511,0.4981,NA,0.3869,NA,22.32483437,1,fm_9/8/2020
117,107,36,hel,forb,w,root,hel_sol,forb,2,1,pool,08/01/2020,60.0205,0.2471,0.4979,NA,0.2294,NA,53.92649126,1,fm_9/7/2020
118,107,36,sol,forb,w,root,hel_sol,forb,2,1,pool,08/01/2020,60.0205,0.2508,0.4979,NA,0.2294,NA,53.92649126,1,fm_9/7/2020
119,108,223,hel,forb,w,root,hel_sol,forb,2,1,pool,14/01/2020,59.9961,0.2517,0.5023,NA,0.3098,NA,38.32371093,1,fm_9/7/2020
120,108,223,sol,forb,w,root,hel_sol,forb,2,1,pool,14/01/2020,59.9961,0.2506,0.5023,NA,0.3098,NA,38.32371093,1,fm_9/7/2020
121,109,274,pis,legume,w,leaf,vic_pis,legume,2,1,pool,16/01/2020,59.9423,0.2512,0.4967,0.1422,0.2872,43.39171975,42.17837729,1,NA
122,109,274,vic,legume,w,leaf,vic_pis,legume,2,1,pool,16/01/2020,59.9423,0.2455,0.4967,0.145,0.2872,40.93686354,42.17837729,1,NA
123,110,296,pis,legume,w,leaf,vic_pis,legume,2,1,pool,17/01/2020,60.0262,0.2531,0.5074,0.1104,0.245,56.38087712,51.71462357,1,NA
124,110,296,vic,legume,w,leaf,vic_pis,legume,2,1,pool,17/01/2020,60.0262,0.2543,0.5074,0.1346,0.245,47.0703893,51.71462357,1,NA
125,111,180,pis,legume,w,leaf,vic_pis,legume,2,1,pool,05/02/2020,60.0918,0.2514,0.503,0.1008,0.2714,59.90453461,46.04373757,1,NA
126,111,180,vic,legume,w,leaf,vic_pis,legume,2,1,pool,05/02/2020,60.0918,0.2516,0.503,0.1706,0.2714,32.19395866,46.04373757,1,NA
127,112,78,pis,legume,w,root,vic_pis,legume,2,1,pool,08/01/2020,60.0106,0.2521,0.5084,NA,0.4071,NA,19.9252557,1,fm_9/7/2020
128,112,78,vic,legume,w,root,vic_pis,legume,2,1,pool,08/01/2020,60.0106,0.2563,0.5084,NA,0.4071,NA,19.9252557,1,fm_9/7/2020
129,113,444,pis,legume,w,root,vic_pis,legume,2,1,pool,23/01/2020,59.9479,0.2488,0.5002,NA,0.3368,NA,32.66693323,1,fm_9/8/2020
130,113,444,vic,legume,w,root,vic_pis,legume,2,1,pool,23/01/2020,59.9479,0.2514,0.5002,NA,0.3368,NA,32.66693323,1,fm_9/8/2020
131,114,194,pis,legume,w,root,vic_pis,legume,2,1,pool,14/01/2020,60.0303,0.2472,0.5001,NA,0.2114,NA,57.72845431,1,fm_9/7/2020
132,114,194,vic,legume,w,root,vic_pis,legume,2,1,pool,14/01/2020,60.0303,0.2529,0.5001,NA,0.2114,NA,57.72845431,1,fm_9/7/2020
133,115,343,sor,gc4,w,leaf,zea_sor,gc4,2,1,pool,21/01/2020,60.0017,0.2502,0.4991,NA,0.3548,NA,28.91204168,1,solo_hay_un_sobre_y_no_pone_de_que_spp
134,115,343,zea,gc4,w,leaf,zea_sor,gc4,2,1,pool,21/01/2020,60.0017,0.2489,0.4991,NA,0.3548,NA,28.91204168,1,solo_hay_un_sobre_y_no_pone_de_que_spp
135,116,290,sor,gc4,w,leaf,zea_sor,gc4,2,1,pool,17/01/2020,59.9939,0.2493,0.4962,NA,0.3516,NA,29.14147521,1,solo_hay_un_sobre_y_no_pone_de_que_spp
136,116,290,zea,gc4,w,leaf,zea_sor,gc4,2,1,pool,17/01/2020,59.9939,0.2469,0.4962,NA,0.3516,NA,29.14147521,1,solo_hay_un_sobre_y_no_pone_de_que_spp
137,117,120,sor,gc4,w,leaf,zea_sor,gc4,2,1,pool,10/01/2020,59.9482,0.2536,0.5035,0.2378,0.352,6.230283912,30.08937438,1,NA
138,117,120,zea,gc4,w,leaf,zea_sor,gc4,2,1,pool,10/01/2020,59.9482,0.2499,0.5035,0.1142,0.352,54.30172069,30.08937438,1,NA
139,118,415,sor,gc4,w,root,zea_sor,gc4,2,1,pool,22/01/2020,60.0105,0.2521,0.5,NA,0.3681,NA,26.38,1,fm_9/8/2020
140,118,415,zea,gc4,w,root,zea_sor,gc4,2,1,pool,22/01/2020,60.0105,0.2479,0.5,NA,0.3681,NA,26.38,1,fm_9/8/2020
141,119,161,sor,gc4,w,root,zea_sor,gc4,2,1,pool,13/01/2020,59.9941,0.2497,0.4994,NA,0.344,NA,31.11734081,1,fm_9/7/2020
142,119,161,zea,gc4,w,root,zea_sor,gc4,2,1,pool,13/01/2020,59.9941,0.2497,0.4994,NA,0.344,NA,31.11734081,1,fm_9/7/2020
143,120,83,sor,gc4,w,root,zea_sor,gc4,2,1,pool,08/01/2020,59.9842,0.2487,0.4976,NA,0.3017,NA,39.36897106,1,fm_9/8/2020
144,120,83,zea,gc4,w,root,zea_sor,gc4,2,1,pool,08/01/2020,59.9842,0.2489,0.4976,NA,0.3017,NA,39.36897106,1,fm_9/8/2020
145,121,40,ave,gc3,c,leaf,ave_tri,gc3,2,1,pool,08/01/2020,59.9363,0.2509,0.5007,NA,0.2927,NA,41.54184142,1,solo_hay_un_sobre_y_no_pone_que_spp
146,121,40,tri,gc3,c,leaf,ave_tri,gc3,2,1,pool,08/01/2020,59.9363,0.2498,0.5007,NA,0.2927,NA,41.54184142,1,solo_hay_un_sobre_y_no_pone_que_spp
147,122,17,ave,gc3,c,leaf,ave_tri,gc3,2,1,pool,08/01/2020,60.0398,0.2502,0.5001,NA,0.2717,NA,45.67086583,1,solo_hay_un_sobre_y_no_pone_si_es_Ave_o_Tri
148,122,17,tri,gc3,c,leaf,ave_tri,gc3,2,1,pool,08/01/2020,60.0398,0.2499,0.5001,NA,0.2717,NA,45.67086583,1,solo_hay_un_sobre_y_no_pone_si_es_Ave_o_Tri
149,123,358,ave,gc3,c,leaf,ave_tri,gc3,2,1,pool,21/01/2020,59.9984,0.2485,0.4961,NA,0.2813,NA,43.29772223,1,NA
150,123,358,tri,gc3,c,leaf,ave_tri,gc3,2,1,pool,21/01/2020,59.9984,0.2476,0.4961,NA,0.2813,NA,43.29772223,1,NA
151,124,2,ave,gc3,c,root,ave_tri,gc3,2,1,pool,08/01/2020,59.9726,0.2521,0.5039,NA,0.2993,NA,40.6032943,1,fm_9/7/2020
152,124,2,tri,gc3,c,root,ave_tri,gc3,2,1,pool,08/01/2020,59.9726,0.2518,0.5039,NA,0.2993,NA,40.6032943,1,fm_9/7/2020
153,125,312,ave,gc3,c,root,ave_tri,gc3,2,1,pool,17/01/2020,60.0684,0.2481,0.5012,NA,0.3378,NA,32.60175579,1,fm_9/8/2020
154,125,312,tri,gc3,c,root,ave_tri,gc3,2,1,pool,17/01/2020,60.0684,0.2531,0.5012,NA,0.3378,NA,32.60175579,1,fm_9/8/2020
155,126,257,ave,gc3,c,root,ave_tri,gc3,2,1,pool,16/01/2020,59.9811,0.2461,0.4955,NA,0.2997,NA,39.51564077,1,fm_9/7/2020
156,126,257,tri,gc3,c,root,ave_tri,gc3,2,1,pool,16/01/2020,59.9811,0.2494,0.4955,NA,0.2997,NA,39.51564077,1,fm_9/7/2020
157,127,322,hel,forb,c,leaf,hel_sol,forb,2,1,pool,20/01/2020,59.9926,0.2558,0.5089,0.1391,0.2464,45.62157936,51.58184319,1,NA
158,127,322,sol,forb,c,leaf,hel_sol,forb,2,1,pool,20/01/2020,59.9926,0.2531,0.5089,0.1073,0.2464,57.60568945,51.58184319,1,NA
159,128,221,hel,forb,c,leaf,hel_sol,forb,2,1,pool,14/01/2020,59.9917,0.2482,0.4995,0.14,0.2459,43.59387591,50.77077077,1,NA
160,128,221,sol,forb,c,leaf,hel_sol,forb,2,1,pool,14/01/2020,59.9917,0.2513,0.4995,0.1059,0.2459,57.85913251,50.77077077,1,NA
161,129,261,hel,forb,c,leaf,hel_sol,forb,2,1,pool,16/01/2020,59.9933,0.2471,0.4956,0.1269,0.2438,48.64427357,50.8071025,1,NA
162,129,261,sol,forb,c,leaf,hel_sol,forb,2,1,pool,16/01/2020,59.9933,0.2485,0.4956,0.1169,0.2438,52.95774648,50.8071025,1,NA
163,130,243,hel,forb,c,root,hel_sol,forb,2,1,pool,15/01/2020,60.0274,0.2509,0.5017,NA,0.271,NA,45.98365557,1,fm_9/7/2020
164,130,243,sol,forb,c,root,hel_sol,forb,2,1,pool,15/01/2020,60.0274,0.2508,0.5017,NA,0.271,NA,45.98365557,1,fm_9/7/2020
165,131,148,hel,forb,c,root,hel_sol,forb,2,1,pool,10/01/2020,59.9668,0.2497,0.497,NA,0.3078,NA,38.06841046,1,fm_9/7/2020
166,131,148,sol,forb,c,root,hel_sol,forb,2,1,pool,10/01/2020,59.9668,0.2473,0.497,NA,0.3078,NA,38.06841046,1,fm_9/7/2020
